[2022-05-13 13:52:19,035] ERROR: hello
[2022-06-01 18:55:03,269]     INFO Processing #76/99
[2022-06-01 18:55:03,269]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,302]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,302]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,329]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,329]     INFO Processing #78/99
[2022-06-01 18:55:03,329]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,359]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,359]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,389]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,389]     INFO Processing #80/99
[2022-06-01 18:55:03,389]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,420]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,421]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,451]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,452]     INFO Processing #82/99
[2022-06-01 18:55:03,452]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,491]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,491]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,520]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,521]     INFO Processing #84/99
[2022-06-01 18:55:03,521]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,550]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,551]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,581]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,581]     INFO Processing #86/99
[2022-06-01 18:55:03,582]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,612]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,613]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,641]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,641]     INFO Processing #88/99
[2022-06-01 18:55:03,641]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,674]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,675]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,703]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,703]     INFO Processing #90/99
[2022-06-01 18:55:03,703]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,735]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,736]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,762]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,763]     INFO Processing #92/99
[2022-06-01 18:55:03,763]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,793]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,793]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,821]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,822]     INFO Processing #94/99
[2022-06-01 18:55:03,822]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,852]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,852]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,884]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,885]     INFO Processing #96/99
[2022-06-01 18:55:03,885]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,914]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,914]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,944]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 18:55:03,946]     INFO Processing #98/99
[2022-06-01 18:55:03,947]     INFO Configuring defensive HTML source session
[2022-06-01 18:55:03,987]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:01:16,544]     INFO Configuring defensive HTML source session
[2022-06-01 19:01:27,784]     ERROR Driver initialisation failed
[2022-06-01 19:02:37,941]     INFO Configuring defensive HTML source session
[2022-06-01 19:02:49,276]     ERROR Driver initialisation failed
[2022-06-01 19:02:49,276]     INFO Configuring defensive HTML source session
[2022-06-01 19:02:50,820]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:02:50,825]     INFO Processing #2/99
[2022-06-01 19:02:50,825]     INFO Configuring defensive HTML source session
[2022-06-01 19:02:51,000]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:02:51,150]     INFO Configuring defensive HTML source session
[2022-06-01 19:02:51,495]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:02:51,496]     INFO Processing #4/99
[2022-06-01 19:02:51,750]     INFO Configuring defensive HTML source session
[2022-06-01 19:02:52,110]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:02:52,501]     INFO Configuring defensive HTML source session
[2022-06-01 19:02:52,935]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:02:52,936]     INFO Processing #6/99
[2022-06-01 19:02:55,943]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:00,273]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:00,429]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:00,569]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:00,570]     INFO Processing #8/99
[2022-06-01 19:03:00,570]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:00,814]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:00,814]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:00,918]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:00,920]     INFO Processing #10/99
[2022-06-01 19:03:00,920]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,185]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,186]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,580]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,581]     INFO Processing #12/99
[2022-06-01 19:03:01,581]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,617]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,618]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,641]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,641]     INFO Processing #14/99
[2022-06-01 19:03:01,642]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,674]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,675]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,701]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,702]     INFO Processing #16/99
[2022-06-01 19:03:01,702]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,733]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,733]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,764]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,765]     INFO Processing #18/99
[2022-06-01 19:03:01,765]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,820]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,820]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,861]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,862]     INFO Processing #20/99
[2022-06-01 19:03:01,862]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,985]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
[2022-06-01 19:03:01,986]     INFO Configuring defensive HTML source session
[2022-06-01 19:03:01,994]     INFO local variable 'resp' referenced before assignment raised and ignored while processing item
